date,acc,PID
31:02.3,2.56753E+11,U1DD
32:18.2,2.56783E+11,80G0
32:35.6,2.56701E+11,WLIW
33:13.3,2.56755E+11,WLIW
33:21.6,2.56753E+11,80G0
33:28.4,2.56701E+11,WLIW
33:34.1,2.56797E+11,U1DD
34:05.0,2.56781E+11,WLIW
36:10.4,2.56797E+11,U1DD
37:52.5,2.56701E+11,WLIW
39:00.9,2.56701E+11,WLIW
39:43.4,2.56701E+11,WLIW
40:01.9,2.56797E+11,WLIW
40:22.8,2.56771E+11,80G0
40:39.9,2.56701E+11,WLIW
41:58.4,2.56755E+11,WLIW
42:17.8,2.56707E+11,U1DD
42:25.7,2.56701E+11,3USE
43:50.1,2.56797E+11,WLIW
46:01.0,2.56701E+11,WLIW
47:10.1,2.56774E+11,WLIW
48:33.8,2.56702E+11,80G0
54:59.5,2.56774E+11,80G0
56:05.8,2.56752E+11,3USE
58:06.0,2.56783E+11,80G0
58:12.5,2.56701E+11,WLIW
58:45.2,2.56751E+11,DJGS
58:53.0,2.56707E+11,U1DD
00:02.0,2.56701E+11,WLIW
00:19.6,2.56708E+11,U1DD
03:32.7,2.56707E+11,U1DD
03:40.1,2.56774E+11,WLIW
04:55.6,2.56708E+11,3USE
06:16.2,2.56702E+11,WLIW
06:44.2,2.56701E+11,WLIW
07:06.1,2.56707E+11,T0LZ
07:07.7,2.56705E+11,3USE
09:09.5,2.56773E+11,WLIW
09:12.7,2.56778E+11,WLIW
12:01.3,2.56757E+11,U1DD
14:59.8,2.56703E+11,WLIW
15:47.3,2.56701E+11,WLIW
17:11.4,2.56757E+11,80G0
18:10.8,2.56703E+11,WLIW
22:02.6,2.56774E+11,WLIW
22:35.0,2.56701E+11,WLIW
23:10.3,2.56701E+11,WLIW
23:53.5,2.56772E+11,WLIW
24:17.4,2.56754E+11,6Q4Z
24:50.6,2.56773E+11,WLIW
25:20.0,2.56787E+11,WLIW
26:18.3,2.56701E+11,WLIW
26:42.0,2.56777E+11,DJGS
28:13.2,2.56701E+11,80G0
30:19.0,2.56703E+11,WLIW
31:09.5,2.56705E+11,3USE
31:11.3,2.56772E+11,U1DD
32:00.0,2.56752E+11,WLIW
32:43.6,2.56701E+11,WLIW
34:54.6,2.56703E+11,WLIW
38:27.3,2.56701E+11,WLIW
38:44.9,2.56703E+11,U1DD
39:21.7,2.56776E+11,DJGS
39:26.9,2.56773E+11,U1DD
40:05.3,2.56701E+11,WLIW
40:18.9,2.56773E+11,WLIW
40:48.9,2.56703E+11,5YR6
41:23.5,2.56773E+11,3USE
42:35.7,2.56701E+11,WLIW
43:06.5,2.56701E+11,WLIW
43:45.5,2.56775E+11,6Q4Z
43:53.8,2.56774E+11,WLIW
44:57.1,2.56E+11,U1DD
45:05.0,2.56755E+11,WLIW
45:33.1,2.56701E+11,WLIW
45:38.0,2.56E+11,U1DD
46:04.1,2.56703E+11,80G0
46:21.4,2.56701E+11,U1DD
46:49.4,2.56774E+11,Q9SJ
47:14.7,2.56703E+11,WLIW
47:40.5,2.56701E+11,WLIW
47:54.7,2.56783E+11,80G0
48:24.1,2.56703E+11,WLIW
49:29.4,2.56754E+11,6Q4Z
50:10.7,2.56776E+11,80G0
50:38.6,2.56701E+11,WLIW
51:10.8,2.56776E+11,WLIW
51:41.4,2.56789E+11,U1DD
52:33.6,2.56702E+11,80G0
53:03.9,2.56789E+11,U1DD
53:23.2,2.5678E+11,U1DD
53:40.7,2.56701E+11,WLIW
53:49.1,2.56789E+11,WLIW
54:29.6,2.5678E+11,WLIW
55:14.6,2.56701E+11,WLIW
56:44.3,2.5679E+11,U1DD
56:58.9,2.56701E+11,WLIW
58:26.4,2.56789E+11,T0LZ
59:20.1,2.56703E+11,WLIW
02:14.8,2.56781E+11,0ZFO
02:40.6,2.56773E+11,WLIW
03:52.2,2.56781E+11,U1DD
04:17.4,2.56705E+11,WLIW
05:23.0,2.56777E+11,2F3O
05:39.3,2.56784E+11,WLIW
06:49.7,2.56701E+11,WLIW
07:30.0,2.56701E+11,WLIW
07:41.6,2.56701E+11,WLIW
08:37.3,2.56703E+11,WLIW
09:51.2,2.56701E+11,WLIW
09:53.3,2.56703E+11,WLIW
12:08.2,2.56701E+11,WLIW
13:25.3,2.56778E+11,6Q4Z
13:52.1,2.56701E+11,T0LZ
14:45.5,2.56787E+11,T0LZ
15:40.2,2.56781E+11,Q9SJ
17:35.0,2.56778E+11,U1DD
18:07.3,2.56789E+11,T0LZ
19:28.9,2.56778E+11,5YR6
20:27.8,2.56703E+11,WLIW
20:54.6,2.56774E+11,WLIW
21:35.4,2.56789E+11,80G0
23:48.2,2.56757E+11,WLIW
24:07.4,2.56703E+11,WLIW
24:17.5,2.56784E+11,80G0
25:01.7,2.56777E+11,WLIW
25:43.1,2.56755E+11,WLIW
27:25.0,2.56703E+11,T0LZ
27:42.7,2.56784E+11,3USE
31:39.5,2.56777E+11,WLIW
33:02.0,2.56703E+11,WLIW
33:59.6,2.56783E+11,U1DD
35:39.8,2.56783E+11,5YR6
35:43.6,2.56759E+11,WLIW
37:39.0,2.56783E+11,DJGS
37:51.7,2.56774E+11,U1DD
38:17.3,2.56703E+11,WLIW
39:00.5,2.56703E+11,T0LZ
39:10.5,2.56777E+11,80G0
40:05.4,2.56703E+11,T0LZ
40:51.7,2.56784E+11,80G0
42:41.5,2.56784E+11,80G0
44:13.9,2.56777E+11,80G0
44:21.7,2.56703E+11,U1DD
45:31.8,2.56778E+11,80G0
46:14.5,2.56703E+11,WLIW
46:33.1,2.56703E+11,WLIW
46:35.3,2.56759E+11,T0LZ
46:36.4,2.56758E+11,80G0
48:42.1,2.56758E+11,80G0
49:38.5,2.56789E+11,T0LZ
49:57.9,2.56703E+11,WLIW
51:37.6,2.56756E+11,80G0
53:07.6,2.56756E+11,80G0
54:08.1,2.56785E+11,WLIW
54:19.9,2.56703E+11,WLIW
54:27.9,2.56703E+11,WLIW
55:25.9,2.56703E+11,WLIW
56:21.8,2.5679E+11,80G0
57:13.8,2.56785E+11,WLIW
57:27.2,2.56703E+11,WLIW
58:16.5,2.5679E+11,80G0
59:50.3,2.56774E+11,U1DD
00:27.3,2.56705E+11,80G0
02:26.7,2.5679E+11,80G0
02:46.3,2.56789E+11,U1DD
03:58.5,2.5679E+11,80G0
04:11.0,2.56707E+11,DJGS
04:20.8,2.56789E+11,DJGS
05:11.4,2.56705E+11,80G0
05:35.7,2.56707E+11,WLIW
06:06.6,2.56703E+11,WLIW
06:29.7,2.56757E+11,80G0
07:21.2,2.56703E+11,DJGS
07:44.3,2.56703E+11,WLIW
07:53.6,2.56795E+11,U1DD
08:18.3,2.56757E+11,80G0
08:47.0,2.56787E+11,WLIW
09:45.7,2.56795E+11,DJGS
09:57.0,2.56779E+11,U1DD
10:25.3,2.56753E+11,U1DD
12:31.1,2.56756E+11,80G0
12:46.2,2.56779E+11,80G0
13:17.7,2.56775E+11,DJGS
13:23.6,2.56753E+11,Q9SJ
13:45.5,2.56755E+11,WLIW
14:03.2,2.56783E+11,Q9SJ
14:30.0,2.56707E+11,80G0
15:10.0,2.56756E+11,80G0
15:54.3,2.56703E+11,WLIW
17:03.9,2.56773E+11,80G0
17:27.0,2.56703E+11,WLIW
17:53.4,2.56783E+11,80G0
18:31.0,2.56783E+11,WLIW
18:33.1,2.56775E+11,DJGS
18:51.1,2.56703E+11,6Q4Z
19:58.0,2.56783E+11,80G0
20:57.6,2.56775E+11,WLIW
22:01.6,2.56757E+11,80G0
22:51.4,2.56703E+11,T0LZ
23:26.0,2.56703E+11,WLIW
24:02.9,2.56774E+11,U1DD
24:19.3,2.56703E+11,WLIW
24:45.3,2.56755E+11,5YR6
24:45.5,2.56757E+11,80G0
24:56.5,2.56784E+11,3USE
26:34.1,2.56753E+11,WLIW
26:38.8,2.56703E+11,WLIW
27:16.7,2.56755E+11,WLIW
28:11.5,2.56706E+11,WLIW
30:38.5,2.56701E+11,WLIW
31:03.3,2.56705E+11,80G0
32:06.1,2.56773E+11,WLIW
32:41.3,2.56774E+11,WLIW
32:50.8,2.56705E+11,80G0
33:06.3,2.56753E+11,WLIW
33:35.9,2.56773E+11,Q9SJ
35:27.6,2.5679E+11,80G0
36:17.7,2.56752E+11,WLIW
38:04.6,2.56703E+11,WLIW
38:38.9,2.5679E+11,80G0
38:56.8,2.56706E+11,U1DD
39:13.8,2.56773E+11,WLIW
40:16.8,2.56703E+11,WLIW
40:35.9,2.56706E+11,DJGS
40:51.9,2.56753E+11,WLIW
40:59.7,2.56773E+11,WLIW
42:22.3,2.56776E+11,WLIW
42:29.6,2.56797E+11,80G0
44:03.2,2.56797E+11,80G0
45:41.2,2.56703E+11,WLIW
45:45.4,2.5679E+11,WLIW
45:58.8,2.56787E+11,80G0
47:18.4,2.56788E+11,U1DD
47:53.8,2.56703E+11,WLIW
48:41.9,2.56753E+11,WLIW
49:04.5,2.56759E+11,T0LZ
49:16.5,2.56701E+11,WLIW
49:27.1,2.56792E+11,80G0
50:07.1,2.56705E+11,WLIW
50:37.8,2.56788E+11,T0LZ
50:58.7,2.56784E+11,WLIW
51:15.5,2.56774E+11,U1DD
51:20.2,2.56792E+11,80G0
51:20.8,2.56774E+11,WLIW
52:33.0,2.567E+11,6Q4Z
52:40.6,2.56703E+11,WLIW
53:03.8,2.56777E+11,U1DD
53:40.9,2.56702E+11,U1DD
54:23.5,2.56753E+11,DJGS
55:03.2,2.56703E+11,T0LZ
55:09.9,2.56703E+11,T0LZ
55:39.6,2.56774E+11,Q9SJ
56:08.4,2.56703E+11,T0LZ
56:13.9,2.56703E+11,WLIW
56:33.2,2.56771E+11,WLIW
57:30.5,2.56701E+11,DJGS
57:50.1,2.56705E+11,T0LZ
57:55.8,2.56774E+11,WLIW
58:33.1,2.56703E+11,WLIW
59:25.2,2.56781E+11,DJGS
00:44.8,2.56703E+11,WLIW
01:37.4,2.56703E+11,WLIW
03:43.1,2.56703E+11,WLIW
04:40.0,2.56703E+11,WLIW
05:30.0,2.56703E+11,T0LZ
08:15.8,2.56774E+11,3USE
09:11.6,2.56703E+11,WLIW
11:47.7,2.5676E+11,80G0
12:54.0,2.56702E+11,DJGS
13:38.2,2.56783E+11,WLIW
14:55.9,2.56789E+11,WLIW
15:50.2,2.56703E+11,WLIW
16:24.1,2.56703E+11,WLIW
17:46.7,2.56703E+11,WLIW
19:42.6,2.56706E+11,Q9SJ
19:44.7,2.56773E+11,DJGS
21:22.0,2.56777E+11,WLIW
22:24.3,2.56703E+11,WLIW
22:49.5,2.56703E+11,WLIW
22:57.5,2.56706E+11,WLIW
23:02.6,2.56773E+11,0ZFO
24:54.5,2.56773E+11,Q9SJ
25:50.5,2.56775E+11,U1DD
25:52.0,2.567E+11,80G0
26:54.8,2.56754E+11,U1DD
28:01.6,2.56774E+11,WLIW
29:32.5,2.56754E+11,WLIW
30:54.4,2.56775E+11,80G0
33:06.3,2.56773E+11,80G0
37:19.1,2.56703E+11,WLIW
38:17.1,2.56703E+11,WLIW
38:25.0,2.56703E+11,WLIW
41:43.6,2.56703E+11,U1DD
43:55.5,2.56787E+11,U1DD
44:47.7,2.56776E+11,U1DD
44:48.7,2.56775E+11,U1DD
44:55.3,2.56756E+11,U1DD
45:00.6,2.56788E+11,6Q4Z
45:37.6,2.56703E+11,WLIW
46:13.1,2.56756E+11,WLIW
46:32.7,2.56703E+11,WLIW
47:18.9,2.56705E+11,6Q4Z
47:40.9,2.56703E+11,WLIW
48:41.3,2.56756E+11,WLIW
48:50.3,2.56775E+11,DJGS
49:30.5,2.56703E+11,T0LZ
50:28.8,2.56781E+11,80G0
54:45.4,2.56772E+11,80G0
55:39.6,2.56774E+11,80G0
58:10.9,2.56787E+11,80G0
58:29.1,2.56757E+11,DJGS
58:43.2,2.56787E+11,80G0
58:44.7,2.56758E+11,6Q4Z
59:35.8,2.56792E+11,80G0
00:38.9,2.56775E+11,WLIW
01:17.9,2.56791E+11,80G0
03:22.0,2.56793E+11,80G0
04:04.1,2.56782E+11,80G0
05:04.9,2.56797E+11,80G0
06:14.5,2.56751E+11,80G0
07:49.2,2.56701E+11,80G0
07:50.6,2.56783E+11,80G0
08:40.0,2.56774E+11,80G0
09:51.2,2.56777E+11,80G0
09:55.8,2.56788E+11,U1DD
10:29.3,2.56773E+11,WLIW
11:34.1,2.56753E+11,WLIW
12:22.2,2.56753E+11,80G0
12:29.9,2.56702E+11,DJGS
15:25.8,2.5675E+11,WLIW
15:46.1,2.56786E+11,WLIW
16:43.5,2.56787E+11,U1DD
17:00.8,2.56E+11,T0LZ
18:44.3,2.56787E+11,WLIW
19:52.2,2.56774E+11,DJGS
21:29.3,2.56771E+11,U1DD
22:43.8,2.56771E+11,DJGS
23:02.2,2.56759E+11,WLIW
24:32.1,2.56774E+11,WLIW
25:15.3,2.56774E+11,WLIW
26:03.1,2.56773E+11,U1DD
26:51.4,2.56787E+11,3USE
27:25.5,2.56773E+11,WLIW
28:28.4,2.56794E+11,DJGS
33:42.3,2.56755E+11,U1DD
35:31.3,2.56755E+11,DJGS
37:24.8,2.56787E+11,U1DD
38:34.9,2.56786E+11,U1DD
41:06.8,2.56786E+11,WLIW
41:40.2,2.56753E+11,WLIW
44:10.0,2.56774E+11,U1DD
45:13.7,2.56752E+11,DJGS
45:53.8,2.56786E+11,U1DD
46:49.4,2.56787E+11,Q9SJ
47:44.0,2.56776E+11,DJGS
48:35.8,2.56787E+11,WLIW
49:29.6,2.56706E+11,DJGS
49:56.4,2.56771E+11,WLIW
51:59.7,2.56701E+11,DJGS
54:49.3,2.56774E+11,U1DD
54:55.9,2.56786E+11,80G0
55:45.4,2.56774E+11,WLIW
56:21.0,2.56779E+11,DJGS
56:47.3,2.56771E+11,WLIW
03:48.1,2.56781E+11,80G0
04:38.3,2.56781E+11,80G0
06:25.3,2.567E+11,6Q4Z
16:33.6,2.56757E+11,WLIW
22:41.9,2.56705E+11,WLIW
38:04.5,2.56774E+11,6Q4Z
46:41.7,2.56758E+11,CPEH
27:33.4,2.56789E+11,DJGS
11:39.5,2.56757E+11,WLIW
38:01.2,2.56772E+11,WLIW
02:42.4,2.56701E+11,T0LZ
23:06.2,2.56787E+11,Q9SJ
28:05.8,2.56774E+11,80G0
41:43.7,2.56783E+11,WLIW
53:31.9,2.56774E+11,80G0
56:08.5,2.56774E+11,WLIW
57:59.9,2.56773E+11,WLIW
05:05.0,2.56781E+11,80G0
08:40.3,2.56703E+11,WLIW
11:57.5,2.56777E+11,80G0
12:40.1,2.56701E+11,WLIW
13:36.7,2.56701E+11,WLIW
15:00.5,2.56777E+11,WLIW
15:27.5,2.56773E+11,5YR6
17:59.6,2.56774E+11,3USE
20:53.5,2.56701E+11,WLIW
21:29.6,2.56783E+11,80G0
23:58.6,2.56701E+11,WLIW
25:26.2,2.56776E+11,WLIW
25:32.7,2.56774E+11,Q9SJ
27:49.4,2.56702E+11,80G0
30:35.0,2.56777E+11,WLIW
30:37.1,2.56703E+11,WLIW
33:05.0,2.56708E+11,2F3O
33:42.5,2.56759E+11,80G0
36:34.8,2.56788E+11,6Q4Z
38:03.6,2.56701E+11,WLIW
50:36.9,2.56703E+11,WLIW
55:37.7,2.56789E+11,U1DD
57:38.1,2.56789E+11,T0LZ
01:25.5,2.56774E+11,WLIW
02:34.7,2.56701E+11,WLIW
07:04.3,2.56774E+11,WLIW
10:00.2,2.56781E+11,WLIW
11:40.0,2.56703E+11,WLIW
12:41.2,2.56703E+11,WLIW
13:19.6,2.56703E+11,WLIW
13:56.3,2.56701E+11,WLIW
19:23.3,2.56701E+11,WLIW
22:06.1,2.56701E+11,WLIW
24:23.9,2.56702E+11,80G0
30:03.4,2.56701E+11,WLIW
32:23.4,2.56703E+11,WLIW
37:37.9,2.56758E+11,U1DD
39:40.3,2.56758E+11,CPEH
40:07.3,2.56786E+11,WLIW
40:35.3,2.56703E+11,WLIW
41:14.4,2.56786E+11,WLIW
45:16.3,2.56774E+11,Q9SJ
46:59.9,2.56781E+11,WLIW
48:44.9,2.56706E+11,WLIW
48:51.9,2.56788E+11,80G0
49:31.0,2.56783E+11,80G0
50:35.0,2.56755E+11,WLIW
51:25.8,2.56703E+11,WLIW
52:57.5,2.56775E+11,80G0
03:08.2,2.56772E+11,U1DD
03:46.1,2.56758E+11,3USE
08:10.5,2.56772E+11,U1DD
10:34.3,2.56772E+11,CPEH
11:49.1,2.56774E+11,U1DD
12:03.1,2.56757E+11,U1DD
16:37.0,2.56755E+11,WLIW
16:41.9,2.56781E+11,U1DD
18:31.9,2.56785E+11,2F3O
18:52.4,2.56757E+11,U1DD
19:09.2,2.56702E+11,80G0
20:37.4,2.56774E+11,6Q4Z
22:00.3,2.56757E+11,WLIW
24:19.6,2.56705E+11,WLIW
24:21.2,2.56776E+11,80G0
24:39.4,2.56774E+11,T0LZ
25:24.9,2.56757E+11,WLIW
25:56.4,2.56702E+11,80G0
26:01.2,2.56785E+11,WLIW
28:12.0,2.56702E+11,80G0
28:33.2,2.56774E+11,U1DD
29:44.2,2.56785E+11,WLIW
31:35.9,2.56784E+11,3USE
38:50.0,2.56777E+11,WLIW
40:10.9,2.56772E+11,T0LZ
42:37.1,2.56702E+11,U1DD
44:13.4,2.5678E+11,U1DD
46:19.9,2.56702E+11,80G0
52:03.5,2.56703E+11,DJGS
52:22.4,2.56781E+11,WLIW
53:40.2,2.56787E+11,WLIW
53:57.7,2.56752E+11,U1DD
54:00.6,2.56774E+11,WLIW
56:19.7,2.56701E+11,WLIW
58:04.6,2.56701E+11,WLIW
58:49.7,2.56702E+11,U1DD
00:57.1,2.56702E+11,80G0
01:18.8,2.56701E+11,WLIW
08:13.2,2.56786E+11,U1DD
09:31.9,2.56772E+11,80G0
12:00.1,2.56783E+11,80G0
12:09.3,2.56785E+11,WLIW
17:57.4,2.56705E+11,U1DD
18:37.8,2.56702E+11,80G0
18:57.6,2.56706E+11,80G0
20:20.3,2.56752E+11,80G0
21:57.1,2.56778E+11,80G0
22:04.5,2.56781E+11,WLIW
22:10.4,2.56702E+11,80G0
23:36.1,2.56793E+11,80G0
24:37.1,2.56787E+11,80G0
25:31.2,2.56782E+11,80G0
27:28.3,2.56772E+11,80G0
28:26.3,2.56753E+11,80G0
29:18.3,2.56777E+11,80G0
30:49.4,2.56788E+11,80G0
32:29.2,2.56701E+11,80G0
35:21.7,2.567E+11,80G0
35:34.1,2.56752E+11,U1DD
35:36.1,2.56776E+11,DJGS
36:17.0,2.56751E+11,80G0
37:07.6,2.56704E+11,80G0
38:08.7,2.56782E+11,80G0
39:00.6,2.56772E+11,80G0
39:57.6,2.56783E+11,80G0
40:45.3,2.56753E+11,80G0
41:18.2,2.56702E+11,80G0
41:49.7,2.56701E+11,3USE
42:31.2,2.56702E+11,80G0
44:51.0,2.56701E+11,WLIW
45:04.2,2.56703E+11,WLIW
45:09.8,2.56702E+11,80G0
45:47.6,2.56703E+11,WLIW
46:15.7,2.56774E+11,6Q4Z
46:35.6,2.56701E+11,WLIW
46:55.2,2.56778E+11,U1DD
48:13.6,2.56778E+11,WLIW
51:23.2,2.56771E+11,80G0
53:28.1,2.56E+11,U1DD
54:43.5,2.56755E+11,WLIW
57:59.9,2.56703E+11,WLIW
59:52.0,2.56701E+11,WLIW
00:19.3,2.56781E+11,U1DD
00:31.1,2.56778E+11,WLIW
01:41.2,2.56757E+11,WLIW
02:49.6,2.56778E+11,WLIW
04:30.1,2.56702E+11,80G0
04:40.0,2.56701E+11,WLIW
07:04.1,2.56703E+11,WLIW
07:27.4,2.56789E+11,WLIW
12:56.3,2.56703E+11,WLIW
14:06.3,2.56752E+11,3USE
16:31.3,2.56781E+11,WLIW
23:53.9,2.56702E+11,80G0
26:06.1,2.56781E+11,WLIW
28:18.2,2.56774E+11,3USE
34:43.6,2.56702E+11,80G0
36:59.2,2.56753E+11,WLIW
37:38.0,2.56753E+11,80G0
40:01.4,2.56707E+11,U1DD
40:08.5,2.56781E+11,80G0
40:40.8,2.56705E+11,WLIW
42:31.6,2.56707E+11,80G0
44:12.5,2.56702E+11,80G0
49:43.2,2.56702E+11,80G0
53:22.2,2.56705E+11,80G0
53:58.1,2.56774E+11,80G0
56:20.6,2.56774E+11,WLIW
57:57.8,2.56774E+11,0ZFO
58:06.1,2.56702E+11,U1DD
58:23.5,2.56775E+11,WLIW
02:48.4,2.56774E+11,WLIW
06:30.7,2.56773E+11,U1DD
08:07.0,2.56773E+11,80G0
08:08.8,2.56702E+11,80G0
11:21.2,2.56755E+11,WLIW
15:09.9,2.56772E+11,U1DD
18:02.0,2.56772E+11,DJGS
18:49.5,2.56702E+11,80G0
22:57.2,2.56774E+11,WLIW
24:48.8,2.56787E+11,T0LZ
26:13.6,2.56E+11,T0LZ
26:14.6,2.56701E+11,U1DD
27:18.1,2.56701E+11,U1DD
28:35.1,2.56702E+11,80G0
29:43.0,2.56701E+11,WLIW
30:58.0,2.56701E+11,WLIW
34:18.8,2.56701E+11,WLIW
39:10.2,2.56701E+11,WLIW
40:23.2,2.56705E+11,WLIW
41:00.8,2.56776E+11,U1DD
41:01.9,2.56705E+11,DJGS
42:13.0,2.56705E+11,WLIW
42:17.9,2.56702E+11,80G0
45:01.4,2.56757E+11,6Q4Z
46:13.0,2.56701E+11,WLIW
47:59.8,2.56774E+11,WLIW
53:43.4,2.56707E+11,WLIW
57:37.5,2.56777E+11,U1DD
59:31.0,2.56775E+11,WLIW
59:48.1,2.56777E+11,6Q4Z
01:09.2,2.56705E+11,WLIW
03:27.2,2.56701E+11,WLIW
04:35.3,2.56755E+11,3USE
11:12.1,2.56701E+11,WLIW
16:08.9,2.56702E+11,80G0
18:00.7,2.56701E+11,WLIW
20:40.7,2.56773E+11,T0LZ
23:11.9,2.56702E+11,80G0
23:29.7,2.56788E+11,Q9SJ
27:19.3,2.56705E+11,P7R7
31:11.2,2.56701E+11,WLIW
31:49.8,2.56755E+11,80G0
34:43.1,2.56788E+11,80G0
39:30.1,2.56705E+11,U1DD
40:24.7,2.56774E+11,U1DD
41:44.1,2.56784E+11,WLIW
44:48.7,2.56774E+11,3USE
46:15.3,2.56784E+11,3USE
46:19.5,2.56705E+11,80G0
00:09.2,2.56788E+11,80G0
00:55.5,2.56784E+11,DJGS
05:35.1,2.56783E+11,T0LZ
06:45.5,2.56784E+11,DJGS
08:49.7,2.56701E+11,80G0
10:09.3,2.56703E+11,WLIW
18:04.4,2.56774E+11,6Q4Z
25:15.1,2.56701E+11,U1DD
26:57.0,2.56701E+11,80G0
27:35.1,2.56755E+11,80G0
29:25.3,2.56701E+11,WLIW
30:14.8,2.56755E+11,80G0
31:35.0,2.56755E+11,80G0
32:35.1,2.56771E+11,T0LZ
32:53.5,2.56775E+11,WLIW
33:38.0,2.56793E+11,WLIW
34:35.4,2.56793E+11,WLIW
35:33.5,2.56703E+11,WLIW
39:17.9,2.56778E+11,6Q4Z
39:20.2,2.56703E+11,WLIW
42:18.5,2.56701E+11,WLIW
44:03.6,2.56757E+11,3USE
44:18.8,2.56777E+11,WLIW
55:54.2,2.56E+11,U1DD
58:41.9,2.56E+11,U1DD
01:09.8,2.56774E+11,5YR6
01:36.2,2.56775E+11,WLIW
01:44.4,2.56705E+11,U1DD
02:41.7,2.56788E+11,6Q4Z
03:16.0,2.56705E+11,5YR6
03:28.8,2.56774E+11,5YR6
03:41.5,2.56774E+11,WLIW
06:16.1,2.56774E+11,WLIW
15:29.9,2.56703E+11,6Q4Z
16:13.4,2.56703E+11,WLIW
17:45.2,2.56774E+11,WLIW
21:22.4,2.56753E+11,WLIW
22:54.8,2.56774E+11,WLIW
26:50.5,2.56703E+11,WLIW
29:13.6,2.56781E+11,U1DD
29:27.1,2.56782E+11,U1DD
34:37.7,2.56782E+11,5YR6
37:51.0,2.56E+11,U1DD
40:35.6,2.56759E+11,DJGS
42:59.1,2.56703E+11,WLIW
43:24.5,2.56774E+11,3USE
44:11.3,2.56781E+11,WLIW
45:06.6,2.56701E+11,WLIW
46:49.5,2.56782E+11,WLIW
48:07.8,2.56781E+11,U1DD
48:13.4,2.56788E+11,DJGS
52:36.8,2.56701E+11,WLIW
53:29.3,2.56774E+11,DJGS
54:49.1,2.56775E+11,WLIW
55:44.9,2.56771E+11,80G0
56:02.9,2.56701E+11,WLIW
56:30.1,2.56703E+11,WLIW
01:12.9,2.56703E+11,WLIW
02:09.7,2.56781E+11,WLIW
02:48.7,2.56774E+11,WLIW
07:28.9,2.56781E+11,U1DD
16:35.5,2.56758E+11,3USE
16:40.4,2.56E+11,U1DD
19:09.2,2.56706E+11,T0LZ
19:38.7,2.56781E+11,WLIW
19:46.4,2.56703E+11,WLIW
22:13.9,2.56782E+11,WLIW
23:39.4,2.56757E+11,U1DD
28:29.9,2.56704E+11,WLIW
30:46.5,2.56755E+11,80G0
31:23.5,2.56758E+11,3USE
31:34.1,2.56704E+11,WLIW
33:58.9,2.56757E+11,T0LZ
35:08.5,2.56775E+11,WLIW
37:01.7,2.56775E+11,WLIW
39:01.6,2.56778E+11,U1DD
40:46.8,2.56702E+11,U1DD
41:16.4,2.56774E+11,WLIW
42:20.1,2.56703E+11,WLIW
42:30.5,2.56778E+11,2F3O
46:43.2,2.56703E+11,WLIW
47:02.8,2.56701E+11,WLIW
49:55.1,2.56757E+11,U1DD
50:35.1,2.56702E+11,80G0
50:51.8,2.56784E+11,WLIW
58:16.0,2.56701E+11,WLIW
59:48.4,2.56701E+11,80G0
07:15.9,2.56774E+11,T0LZ
07:24.3,2.56775E+11,U1DD
09:14.1,2.56775E+11,DJGS
12:59.4,2.56755E+11,WLIW
17:35.7,2.56757E+11,U1DD
23:07.4,2.56757E+11,T0LZ
29:32.3,2.56774E+11,WLIW
30:34.6,2.56703E+11,WLIW
30:55.2,2.56703E+11,6Q4Z
35:06.5,2.56703E+11,WLIW
36:26.8,2.56758E+11,3USE
39:33.6,2.56756E+11,80G0
41:37.1,2.56786E+11,WLIW
44:19.3,2.56786E+11,WLIW
46:13.9,2.56701E+11,T0LZ
46:43.9,2.56782E+11,U1DD
50:02.4,2.56782E+11,T0LZ
50:11.3,2.56774E+11,T0LZ
51:57.0,2.56783E+11,T0LZ
52:16.0,2.56705E+11,6Q4Z
59:23.9,2.56783E+11,CPEH
00:47.6,2.56774E+11,U1DD
03:46.2,2.56774E+11,WLIW
04:39.4,2.56774E+11,WLIW
07:09.2,2.56774E+11,U1DD
08:26.6,2.56759E+11,T0LZ
12:49.3,2.56703E+11,WLIW
15:08.1,2.56781E+11,WLIW
15:46.0,2.56792E+11,CPEH
15:48.3,2.56E+11,U1DD
17:31.3,2.56774E+11,T0LZ
17:57.2,2.56781E+11,U1DD
23:09.2,2.56755E+11,WLIW
26:10.2,2.56703E+11,WLIW
26:35.0,2.56705E+11,WLIW
28:16.2,2.56703E+11,WLIW
28:20.2,2.56703E+11,DJGS
28:26.7,2.56774E+11,WLIW
29:05.8,2.56775E+11,WLIW
30:36.1,2.56775E+11,WLIW
32:06.3,2.56707E+11,80G0
36:22.6,2.56759E+11,WLIW
43:16.0,2.56703E+11,WLIW
44:18.9,2.56774E+11,80G0
46:14.6,2.56703E+11,WLIW
47:07.8,2.56703E+11,T0LZ
47:55.9,2.56784E+11,3USE
48:01.5,2.56759E+11,6Q4Z
48:03.7,2.56703E+11,WLIW
48:27.0,2.56757E+11,80G0
50:05.0,2.56703E+11,5YR6
54:42.2,2.56705E+11,P7R7
56:51.3,2.56784E+11,3USE
57:39.9,2.56703E+11,WLIW
58:51.8,2.56E+11,WLIW
00:09.8,2.56E+11,U1DD
00:47.3,2.56774E+11,WLIW
01:46.5,2.56757E+11,DJGS
02:03.3,2.56E+11,80G0
03:47.9,2.56779E+11,WLIW
07:17.8,2.56774E+11,WLIW
09:08.5,2.56703E+11,WLIW
